City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Current Description
526,Seymchan,62.8833,152.4333,26.02,79,100,10.87,RU,2022-10-04 01:08:14,overcast clouds
527,Durango,24.8333,-104.8333,53.17,91,100,3.15,MX,2022-10-04 01:06:08,overcast clouds
528,Katsuura,35.1333,140.3,77.2,70,73,19.28,JP,2022-10-04 01:08:14,broken clouds
529,Kargasok,59.0556,80.8572,31.1,74,100,11.03,RU,2022-10-04 01:06:55,overcast clouds
530,Gazanjyk,39.2446,55.5154,55.96,18,0,12.24,TM,2022-10-04 01:08:15,clear sky
531,Cavalcante,-13.7975,-47.4583,75.15,52,67,2.68,BR,2022-10-04 01:08:15,broken clouds
532,Bo Phloi,14.3236,99.5161,75.25,95,100,5.88,TH,2022-10-04 01:08:16,overcast clouds
533,Cascais,38.6979,-9.4215,70.97,86,5,13.0,PT,2022-10-04 01:08:16,clear sky
534,Bulawayo,-20.15,28.5833,65.88,31,0,5.21,ZW,2022-10-04 01:08:17,clear sky
535,Maldonado,-34.6667,-54.9167,53.22,89,17,4.23,UY,2022-10-04 01:08:17,few clouds
536,Enshi,30.3,109.4833,77.77,76,100,0.96,CN,2022-10-04 01:08:17,overcast clouds
537,Valea Mare,44.4667,24.4333,46.29,68,19,6.46,RO,2022-10-04 01:08:18,few clouds
538,Bilibino,68.0546,166.4372,26.87,71,100,2.19,RU,2022-10-04 01:04:00,overcast clouds
539,San Andres,12.5847,-81.7006,78.82,94,75,0.0,CO,2022-10-04 01:08:19,broken clouds
540,Safford,32.834,-109.7076,85.12,24,0,4.61,US,2022-10-04 01:08:19,clear sky
541,Champerico,14.3,-91.9167,80.73,77,97,7.2,GT,2022-10-04 01:08:20,overcast clouds
542,Port Keats,-14.25,129.55,87.55,54,40,7.25,AU,2022-10-04 01:08:20,scattered clouds
543,Yaan,7.3833,8.5667,72.82,91,100,4.94,NG,2022-10-04 01:08:21,overcast clouds
544,Aluksne,57.4167,27.05,42.01,96,100,11.56,LV,2022-10-04 01:08:21,overcast clouds
545,Ambo,-10.1308,-76.2047,62.91,83,45,4.59,PE,2022-10-04 01:08:21,scattered clouds
546,Puri,19.8,85.85,77.52,92,100,11.56,IN,2022-10-04 01:06:24,heavy intensity rain
547,Husavik,66.0449,-17.3389,42.78,90,100,8.41,IS,2022-10-04 01:09:22,overcast clouds
548,Yurginskoye,56.8189,67.3921,42.89,65,100,10.38,RU,2022-10-04 01:09:23,light rain
549,Erzincan,39.75,39.5,52.9,87,40,1.14,TR,2022-10-04 01:09:24,scattered clouds
550,Ngunguru,-35.6167,174.5,59.63,67,40,5.17,NZ,2022-10-04 01:09:24,scattered clouds
551,Kumluca,36.3703,30.2869,75.52,55,0,4.63,TR,2022-10-04 01:09:25,clear sky
552,Leshukonskoye,64.8989,45.7622,37.65,90,100,6.91,RU,2022-10-04 01:09:26,overcast clouds
553,Markivka,49.5229,39.5705,50.86,83,100,8.05,UA,2022-10-04 01:09:26,overcast clouds
554,Manado,1.487,124.8455,86.77,66,40,3.44,ID,2022-10-04 01:09:27,scattered clouds
555,Javanrud,34.7961,46.5172,58.59,33,0,4.29,IR,2022-10-04 01:09:28,clear sky
556,Tevaitoa,-16.7833,-151.5,78.53,75,0,14.74,PF,2022-10-04 01:09:29,light rain
557,Hami,42.8,93.45,50.97,13,27,4.05,CN,2022-10-04 01:08:07,scattered clouds
558,Monteagudo,-19.8167,-63.9833,64.06,60,86,1.36,BO,2022-10-04 01:09:29,overcast clouds
559,Astoria,46.1879,-123.8313,59.47,92,100,4.61,US,2022-10-04 01:08:18,mist
560,Udachnyy,66.4167,112.4,17.46,78,49,4.9,RU,2022-10-04 01:09:30,scattered clouds
561,Algodones,20.3888,-105.4773,77.54,89,88,3.33,MX,2022-10-04 01:09:30,overcast clouds
562,Warren,39.4334,-84.1666,57.13,66,0,3.44,US,2022-10-04 01:06:01,clear sky
563,Ajdabiya,30.7554,20.2263,71.31,76,27,7.72,LY,2022-10-04 01:09:31,scattered clouds
564,Isangel,-19.55,169.2667,78.91,78,75,9.22,VU,2022-10-04 01:09:31,broken clouds
565,Barra Patuca,15.8,-84.2833,77.05,82,100,5.26,HN,2022-10-04 01:09:32,overcast clouds
566,Scarborough,54.2797,-0.4044,54.97,85,96,11.01,GB,2022-10-04 01:07:03,overcast clouds
567,Ruwi,23.5996,58.5507,82.09,65,0,7.2,OM,2022-10-04 01:09:32,clear sky
568,Angola,-12.5,18.5,60.82,39,7,1.57,AO,2022-10-04 01:09:33,clear sky
569,Qorveh,35.1664,47.8045,54.34,33,0,4.12,IR,2022-10-04 01:09:33,clear sky
570,Sibu,2.3,111.8167,75.92,96,100,1.95,MY,2022-10-04 01:09:33,overcast clouds
571,Neryungri,56.6709,124.6491,25.43,78,100,12.21,RU,2022-10-04 01:09:35,light snow
572,Dunedin,-45.8742,170.5036,58.01,46,92,5.03,NZ,2022-10-04 01:09:36,overcast clouds
573,Upata,8.0086,-62.3989,78.19,95,91,2.3,VE,2022-10-04 01:09:36,overcast clouds
574,Curillo,1.0333,-75.9191,76.28,78,98,2.86,CO,2022-10-04 01:09:36,overcast clouds
575,Indramayu,-6.3264,108.32,82.62,68,100,5.01,ID,2022-10-04 01:09:37,overcast clouds
576,Tura,25.5198,90.2201,72.01,96,100,3.27,IN,2022-10-04 01:09:37,overcast clouds
577,Tiznit,29.5833,-9.5,76.1,28,7,0.72,MA,2022-10-04 01:09:38,clear sky
578,Itajuba,-22.4256,-45.4528,65.75,90,7,2.55,BR,2022-10-04 01:09:38,clear sky
579,Miyako,39.6367,141.9525,75.7,63,96,11.72,JP,2022-10-04 01:09:38,overcast clouds
580,Oksfjord,70.2396,22.3479,44.78,82,100,7.14,NO,2022-10-04 01:09:39,overcast clouds
581,Inuvik,68.3499,-133.7218,25.34,88,18,5.23,CA,2022-10-04 01:09:39,few clouds
582,Brae,60.3964,-1.353,53.67,95,100,26.69,GB,2022-10-04 01:09:40,moderate rain
583,Komsomolskiy,40.4272,71.7189,54.32,50,1,9.22,UZ,2022-10-04 01:09:40,clear sky
584,Bengkulu,-3.8004,102.2655,77.76,86,100,3.2,ID,2022-10-04 01:09:40,overcast clouds
585,Spokane,47.6166,-117.3677,76.33,45,0,5.75,US,2022-10-04 01:09:41,smoke
586,Agadez,19.75,10.25,83.55,18,0,8.93,NE,2022-10-04 01:09:41,clear sky
587,Sangmelima,2.9333,11.9833,66.92,100,100,2.08,CM,2022-10-04 01:09:42,moderate rain
588,Rockport,28.0206,-97.0544,79.0,66,0,3.44,US,2022-10-04 01:05:55,clear sky
589,Luganville,-15.5333,167.1667,81.19,76,33,6.67,VU,2022-10-04 01:09:42,scattered clouds
590,Lubao,14.9167,120.55,83.73,74,95,6.15,PH,2022-10-04 01:09:42,overcast clouds
591,Jackson,42.4165,-122.8345,89.47,25,0,8.05,US,2022-10-04 01:09:43,clear sky
592,Storforshei,66.4043,14.5233,46.65,93,100,0.0,NO,2022-10-04 01:09:43,mist
593,Buala,-8.145,159.5921,84.02,72,100,9.24,SB,2022-10-04 01:10:44,light rain
594,Frankfort,-27.2667,28.4833,65.34,30,0,5.06,ZA,2022-10-04 01:10:44,clear sky
595,Kokopo,-4.352,152.2633,86.72,58,100,8.77,PG,2022-10-04 01:10:45,overcast clouds
596,Vryburg,-26.9566,24.7284,59.88,13,0,8.08,ZA,2022-10-04 01:10:45,clear sky
597,Half Moon Bay,37.4636,-122.4286,72.57,71,0,20.71,US,2022-10-04 01:10:45,clear sky
598,Diapaga,12.0708,1.7889,76.89,81,5,8.46,BF,2022-10-04 01:10:46,clear sky
599,Jalu,29.0331,21.5482,70.48,73,0,12.12,LY,2022-10-04 01:10:46,clear sky
600,Lucapa,-8.4192,20.7447,65.82,87,10,3.67,AO,2022-10-04 01:10:46,clear sky
601,Kawalu,-7.3817,108.2082,76.39,89,99,2.91,ID,2022-10-04 01:10:47,overcast clouds
602,Pahrump,36.2083,-115.9839,90.45,14,19,3.0,US,2022-10-04 01:10:47,few clouds
603,Ust-Nera,64.5667,143.2,17.94,87,97,6.22,RU,2022-10-04 01:10:48,overcast clouds
604,Santa Catarina De Tepehuanes,25.35,-105.7333,57.31,83,93,4.07,MX,2022-10-04 01:10:48,overcast clouds
605,Shelton,41.3165,-73.0932,51.96,81,100,17.27,US,2022-10-04 01:06:34,overcast clouds
606,Sinnamary,5.3833,-52.95,78.49,87,97,8.66,GF,2022-10-04 01:10:48,overcast clouds
607,Comodoro Rivadavia,-45.8667,-67.5,53.46,66,0,2.3,AR,2022-10-04 01:10:49,clear sky
608,Emerald,-23.5333,148.1667,74.34,53,17,16.04,AU,2022-10-04 01:10:49,few clouds
609,Arlit,18.7369,7.3853,91.09,13,0,5.82,NE,2022-10-04 01:10:50,clear sky
610,Maneadero,31.7167,-116.5667,67.1,86,39,4.0,MX,2022-10-04 01:10:50,scattered clouds
611,Sena Madureira,-9.0656,-68.6569,77.97,67,27,1.7,BR,2022-10-04 01:10:50,scattered clouds
612,Ixtapa,20.7,-105.2,81.63,83,75,8.05,MX,2022-10-04 01:09:55,broken clouds
613,Bumba,2.1833,22.4667,68.97,97,100,3.65,CD,2022-10-04 01:10:51,light rain
614,Elat,29.5581,34.9482,78.64,41,0,5.75,IL,2022-10-04 01:10:51,clear sky
615,Aswan,24.0934,32.907,82.89,37,0,9.89,EG,2022-10-04 01:10:52,clear sky
616,Igarape,-20.0703,-44.3017,65.1,86,26,3.4,BR,2022-10-04 01:10:52,light rain
617,San Vicente,-26.6167,-54.1333,52.65,85,0,3.56,AR,2022-10-04 01:10:53,clear sky
618,San Rafael,-34.6177,-68.3301,71.11,33,48,20.78,AR,2022-10-04 01:10:35,scattered clouds
619,Sao Joao Do Piaui,-8.3581,-42.2467,77.4,26,5,3.89,BR,2022-10-04 01:10:53,clear sky
620,Foumban,5.7291,10.9001,61.2,94,99,3.06,CM,2022-10-04 01:10:53,overcast clouds
621,Yerbogachen,61.2767,108.0108,27.81,70,21,6.04,RU,2022-10-04 01:10:54,few clouds
622,Viedma,-40.8135,-62.9967,55.04,67,100,20.2,AR,2022-10-04 01:10:54,overcast clouds
623,Hunchun,42.8675,130.3581,48.13,40,10,14.03,CN,2022-10-04 01:10:55,clear sky
624,San Lorenzo,-25.3333,-57.5333,67.14,52,0,6.49,PY,2022-10-04 01:10:55,clear sky
625,Talara,-4.5772,-81.2719,63.12,88,96,17.4,PE,2022-10-04 01:10:55,overcast clouds
626,Okato,-39.2,173.8833,63.18,53,3,10.0,NZ,2022-10-04 01:10:56,clear sky
627,Neiafu,-18.65,-173.9833,83.08,69,40,10.36,TO,2022-10-04 01:10:56,scattered clouds
628,Gallup,35.5281,-108.7426,60.64,67,100,10.36,US,2022-10-04 01:10:57,overcast clouds
629,Marawi,7.9986,124.2928,79.95,61,97,1.83,PH,2022-10-04 01:10:57,overcast clouds
630,Svetlyy,54.675,20.1347,53.96,79,52,18.19,RU,2022-10-04 01:10:57,broken clouds
631,Ossora,59.2353,163.0719,41.86,71,100,4.29,RU,2022-10-04 01:10:58,overcast clouds
632,Majene,-3.5403,118.9707,82.58,75,34,1.14,ID,2022-10-04 01:10:59,scattered clouds
633,Kapuskasing,49.4169,-82.4331,55.78,85,98,7.14,CA,2022-10-04 01:10:59,overcast clouds
634,Kijang,35.2442,129.2139,80.33,84,100,19.01,KR,2022-10-04 01:11:00,moderate rain
635,Horsham,51.064,-0.3272,62.44,94,75,3.44,GB,2022-10-04 01:11:00,broken clouds
636,Opatija,45.3392,14.3083,59.16,78,36,5.19,HR,2022-10-04 01:11:00,scattered clouds
637,Vardo,70.3705,31.1107,37.38,87,100,5.75,NO,2022-10-04 01:11:01,overcast clouds
638,Krasnoselkup,65.7,82.4667,33.37,97,100,21.23,RU,2022-10-04 01:11:01,light snow
639,Mogadishu,2.0371,45.3438,76.32,84,34,12.21,SO,2022-10-04 01:11:02,scattered clouds
640,Broken Hill,-31.95,141.4333,72.77,33,100,21.74,AU,2022-10-04 01:07:20,overcast clouds
641,Tefe,-3.3542,-64.7114,77.38,81,100,0.87,BR,2022-10-04 01:11:02,moderate rain
642,Launceston,-41.45,147.1667,58.8,58,17,19.57,AU,2022-10-04 01:09:46,few clouds
643,Igboho,8.8333,3.75,71.37,97,44,4.88,NG,2022-10-04 01:12:03,scattered clouds
644,Robertson,36.5167,-86.8667,67.89,62,40,5.75,US,2022-10-04 01:12:04,scattered clouds
645,Luanda,-8.8368,13.2343,72.48,85,49,5.82,AO,2022-10-04 01:12:04,scattered clouds
646,Dongli,23.5656,116.8194,84.6,68,0,2.42,CN,2022-10-04 01:12:04,clear sky
647,Iranshahr,27.2025,60.6848,79.02,33,0,2.64,IR,2022-10-04 01:07:22,clear sky
648,Singaraja,-8.112,115.0882,82.2,77,100,3.27,ID,2022-10-04 01:12:05,overcast clouds
649,Faya,18.3851,42.4509,61.32,35,1,5.41,SA,2022-10-04 01:08:48,clear sky
650,Maumere,-8.6199,122.2111,83.66,70,30,3.96,ID,2022-10-04 01:12:05,scattered clouds
651,Porto Novo,6.4965,2.6036,76.17,92,56,5.39,BJ,2022-10-04 01:12:06,light rain
652,Phalombe,-15.8064,35.6507,70.23,61,0,2.46,MW,2022-10-04 01:12:06,clear sky
653,Tilichiki,60.4667,166.1,37.27,71,100,2.35,RU,2022-10-04 01:12:06,overcast clouds
654,Lianran,24.9227,102.485,65.39,82,14,2.66,CN,2022-10-04 01:12:07,few clouds
655,Putyatino,54.16,41.1169,48.4,81,7,13.29,RU,2022-10-04 01:12:07,clear sky
656,Baykalovo,57.3981,63.7684,48.97,77,100,9.28,RU,2022-10-04 01:12:08,overcast clouds
657,Bay Roberts,47.5999,-53.2648,44.92,68,7,5.75,CA,2022-10-04 01:12:08,clear sky
658,Salta,-24.7859,-65.4117,67.57,54,0,6.91,AR,2022-10-04 01:12:09,clear sky
659,Andenes,69.3143,16.1194,44.92,100,20,6.91,NO,2022-10-04 01:12:09,few clouds
660,Khandyga,62.6667,135.6,24.85,50,13,5.23,RU,2022-10-04 01:12:10,few clouds
661,Fuzhou,26.0614,119.3061,86.11,59,0,1.5,CN,2022-10-04 01:12:10,clear sky
662,Bondo,3.8146,23.6866,68.38,99,100,1.92,CD,2022-10-04 01:12:11,overcast clouds
663,Calvinia,-31.4707,19.776,43.41,86,6,1.99,ZA,2022-10-04 01:12:11,clear sky
664,Harlingen,26.1906,-97.6961,79.9,49,0,5.75,US,2022-10-04 01:11:49,clear sky
665,Nizhniy Tsasuchey,50.5167,115.1333,32.32,52,8,11.95,RU,2022-10-04 01:12:12,clear sky
666,Belyy Yar,53.6039,91.3903,17.49,93,0,0.0,RU,2022-10-04 01:12:12,clear sky
667,Shelburne,44.0787,-80.2041,47.75,71,88,1.79,CA,2022-10-04 01:12:13,overcast clouds
668,Carauari,-4.8828,-66.8958,79.02,76,67,2.77,BR,2022-10-04 01:09:10,heavy intensity rain
669,Russkiy Aktash,55.0384,52.1214,50.13,36,100,12.15,RU,2022-10-04 01:12:13,overcast clouds
670,Goderich,43.7501,-81.7165,49.91,87,6,4.61,CA,2022-10-04 01:12:14,clear sky
671,Picota,-6.9197,-76.3304,77.49,97,66,0.38,PE,2022-10-04 01:12:14,broken clouds
672,Pangody,65.85,74.4859,36.66,96,100,11.61,RU,2022-10-04 01:12:14,overcast clouds
673,Benito Juarez,19.385,-99.165,69.62,40,20,13.8,MX,2022-10-04 01:12:15,few clouds
674,Labuhan,-6.8844,112.2051,82.06,71,98,11.32,ID,2022-10-04 01:12:15,overcast clouds
675,Bonito,-21.1211,-56.4819,68.68,59,30,4.36,BR,2022-10-04 01:12:16,scattered clouds
676,Fairbanks,64.8378,-147.7164,51.8,70,40,5.75,US,2022-10-04 01:12:16,scattered clouds
677,Dwarka,22.2394,68.9678,80.62,71,34,6.06,IN,2022-10-04 01:12:16,scattered clouds
678,Muros,42.7762,-9.0603,59.09,89,2,2.51,ES,2022-10-04 01:12:17,clear sky
679,Khuzdar,27.7384,66.6434,70.95,38,0,2.55,PK,2022-10-04 01:12:17,clear sky
680,Taveta,-3.3963,37.6736,63.52,79,99,3.49,KE,2022-10-04 01:12:18,overcast clouds
